謡	言	ヨウ	うたい・うた.う	うたう。楽器がっきなしでうたう。; ひなうた。はやりうた。; うわさ。流言りゅうげん。風説ふうせつ。; そしる。悪口わるぐちをいう。; うたい。謡曲ようきょく。	常 4級
譲	言	ジョウ	ゆず.る [外] せ.める	ゆずる。自分じぶんの物ものや権利けんりなどを他ほかの人ひとに与あたえる。; ゆずる。へりくだる。ひかえる。自分じぶんよりも人ひとを先さきにする。; せめる。せめたてる。せめとがめる。	常 3級
豚	豕	トン	ぶた	ぶた。家畜かちくの一種いっしゅ。; 「河豚ふぐ」は、魚さかなのふぐのこと。; 「土豚どとん」は、土手どてのこと。	常 3級
豪	豕	ゴウ [外] コウ	[外] えら.い・つよ.い	すぐれる。ひいでる。能力のうりょくなどが人ひとより勝かっている。; つよい。たけだけしい。勇いさましい。; 率ひきいる人ひと。おさ。かしら。また、率ひきいる。; おとこだて。; 財産ざいさんや勢力せいりょくのある。; 金持かねもち。貴人きじん。; 一本いっぽんの毛け。ごくわずか。; 荒あらい毛け。; やまあらし。野獣やじゅうの名な。; 豪州ごうしゅう。オーストラリアのこと。	常 4級
販	貝	ハン	[外] あきな.う・ひさ.ぐ	あきなう。ひさぐ。売うる。買かう。; あきない。商売しょうばい。; 商人しょうにん。行商ぎょうしょう。	常 4級
貫	貝	カン [外] ワン	つらぬ.く [外] ぬき・ぬ.く・ひ.く	つきとおす。つらぬく。やりとおす。続つづく。; さし。ぜにさし。; すじみち。すじ。条理じょうり。; 本籍ほんせき。戸籍こせき。にんべつ。; 事こと。; ならう。なれる。; 弓ゆみを引ひく。引ひく。; かん。重量じゅうりょうの単位たんい。; 武士ぶしの知行ちぎょう高だかの単位たんい。	常 3級
賊	貝	ゾク	[外] そこ.なう・わるもの	そこなう。害がいする。きずつける。やぶる。; ぬすびと。ぬすむ。; わるもの。ぞく。悪人あくにん。; 謀反むほんする。攻せめ寄よせる。	常 3級
賢	貝	ケン	かしこ.い [外] さか.しい・まさ.る	かしこい。さかしい。利口りこうである。才知さいちがすぐれている。; かしこい人ひと。才徳さいとくがすぐれた人物じんぶつ。; まさる。すぐれる。すぐれている。; 敬うやまう。たっとぶ。賢人けんじんとして敬うやまう。; 苦労くろうする。骨ほねをおる。; 相手あいてに関かんする語ごにつけて、敬意けいいをあらわす。例れい：賢弟けんてい; どぶろく。濁にごり酒ざけ。	常 3級
賦	貝	フ	[外] みつぎ・わか.つ	わりあて。とりたて。; みつぎ。みつぎもの。租税そぜい。; ぶやく。; わける。割わり当あてる。授さずける。与あたえる。; 「詩経しきょう」の六義りくぎの一ひとつ。; 韻文いんぶんの一体いったい。	常 4級
贈	貝	ソウ・ゾウ	おく.る	おくる。感謝かんしゃや愛情あいじょうなどの気持きもちを込こめて物ものや金品きんぴんを与あたえる。; おくりもの。プレゼント。; 功績こうせきのあった人ひとに対たいして、その人ひとの死後しごに朝廷ちょうていが官位かんいや称号しょうごうを与あたえる。また、その官位かんいや称号しょうごうを示しめす語ご。	常 4級
赦	赤	シャ	[外] ゆる.す	ゆるす。罪つみやあやまちをとがめず許ゆるす。; ゆるし。	常 3級
赴	走	フ	おもむ.く [外] つ.げる	おもむく。行いく急いそいでいく。; 告つげる。人ひとの死しを知しらせる。	常 3級
超	走	チョウ	こ.える・こ.す	こえる。こす。とびこえる。; ぬきんでる。すぐれる。度どをこえる。; 遠とおい。はるか。	常 3級
越	走	エツ [外] オチ・オツ	こ.える・こ.す [外] こし	こえる。こす。のりこえる。ふみこえる。度どをこす。; 遠とおざかる。離はなれる。遠とおい。回まわりくどい。; 落おちる。つまずく。; 散ちる。散ちらす。ちりじりになる。; 春秋しゅんじゅう戦国せんごく時代じだいの国名こくめい。; 南方なんぽうの異民族いみんぞくの名な。; 瑟しつ（しつ、琴ことの一種いっしゅ）の下部かぶにある孔あな（あな）。; 草くさの名な。; 括くくる。; こし。こしのくに。北陸ほくりく地方ちほうの古ふるい呼称こしょう。; 国名こくめい。「越南べとなむ（べとなむ）」の略りゃく。	常 4級
趣	走	シュ [外] ソク	おもむき [外] うなが.す・おもむ.く	おもむく。急いそいでいく。かけつける。; おもむき。考かんがえ。心持こころもち。おもしろみ。; とる。採用さいようする。; うながす。; 速はやい。急いそいで。速すみやかに。	常 4級
距	足	キョ	[外] けづめ・ふせ.ぐ・へだ.てる	けづめ。鶏にわとりなどの足あしの後うしろのつめ。; へだてる。へだたる。間あいだをおく。; 防ふせぐ。こばむ。閉とじる。; たがう。食くい違ちがう。; とびあがる。とびこえる。; 至いたる。行いきつく。; 去さる。	常 4級
跡	足	セキ [外] シャク	あと [外] あとかた	あと。あしあと。あとかた。＝蹟; あとをつける。あとをたどる。＝蹟	常 4級
跳	足	チョウ [外] トウ	と.ぶ・は.ねる [外] おど.る	おどる。おどりあがる。はねる。とぶ。とびあがる。; つまずく。; 速はやく走はしる。; おどらせる。おどらす。とばす。; 逃にげる。走はしり去さる。; はねる。興行こうぎょうなどが終おわること。; はね。衣服いふくなどに飛とびはねた泥どろ。	常 4級
踊	足	ヨウ	おど.り・おど.る	おどる。とびあがる。はねあがる。はねまわる。; 葬式そうしきのときに悲かなしんでおどる礼れい。; あがる。のぼる。; 足あしきりの刑けいを受うけた者ものの履物はきもの。; あらかじめ。; おどる。おどり。音楽おんがくに合あわせて舞まう。ダンス。	常 4級
踏	足	トウ	ふ.まえる・ふ.む	ふむ。ふみつける。ふみ歩あるく。ふみ進すすむ。; ふみおこなう。確たしかめる。実践じっせんする。; おおよその値段ねだんをつける。	常 4級
躍	足	ヤク [外] テキ	おど.る	おどる。はねあがる。飛とび上あがる。例れい：飛躍ひやく 跳躍ちょうやく; 胸むねがわくわくする。; はやい。速はやく走はしる。とびあがって走はしる。	常 4級
軌	車	キ	[外] わだち	わだち。車くるまが通とおった跡あと。車くるまの両輪りょうりんの間隔かんかく。; みち。道みちすじ。道路どうろ。; したがう。より従したがう。; のり。手本てほん。すじみち。	常 3級
軒	車	ケン	のき [外] くるま・たか.い・てすり・と.ぶ	のき。ひさし。; 貴人きじんの乗のる車くるま。; 車くるまの前部ぜんぶが高たかい。; 長ながい廊下ろうか。回廊かいろう。; 欄干らんかん。手てすり。おばしま。; 高たかく上あがる。とぶ。あがる。; 家いえを数かぞえる助数詞じょすうし。	常 4級
軸	車	ジク [外] チク	[外] しんぎ	じく。心木しんぎ。心棒しんぼう。回転かいてんするものの中心ちゅうしんをつらぬく棒ぼう。; 物事ものごとの中心ちゅうしん。かなめ。; かけじく。巻まき物もの。; かけじくや巻まき物ものを数かぞえる助数詞じょすうし。; じく。筆ふでの柄え・マッチの棒ぼう。草くさの茎くきなどのこと。; 俳句はいく・川柳せんりゅうなどの巻末かんまつに記しるす評者ひょうしゃの句く。	常 3級
較	車	カク [外] コウ	[外] くら.べる	車くるまの箱はこの左右さゆうの板いたの上うえに曲まがって出でている取とっ手て。; 競きそう。争あらそう。角つのを突つき合あわせて争あらそう。力ちから比くらべをする。; くらべる。突つき合あわせて比くらべる。例れい：比較ひかく; 明あきらか。著いちじるしい。はっきりしているさま。; おおよそ。おおむね。ほぼ。あらまし。; やや。多少たしょう。割合わりあいに。	常 4級
載	戈	サイ	の.せる・の.る [外] しる.す・とし	のる。のせる。舟ふねや車くるまにのせて運はこぶ。; 置おく。設もうける。かざる。; しるす。書かく。記録きろくする。例れい：記載きさい; なす。行おこなう。施行しこうする。; 仕事しごと。事業じぎょう。つとめ。; はじめ。はじめて。はじめる。; ふたたび。; ここに。すなわち。; 誓ちかいのことば。; 年とし。歳とし。; さい。数かずの単位たんい。１０の４４乗じょう。	常 4級
輝	車	キ	かがや.く [外] て.る	かがやく。てる。ひかる。かがやき。ひかり。かがやかしい。	常 4級
輩	車	ハイ	[外] ともがら・やから	ならび。順序じゅんじょ。; ならべる。つらねる。ならび続つづく。; やから。ともがら。仲間なかま。同類どうるい。群むれ。	常 4級
辛	辛	シン	から.い [外] かのと・つら.い	からい。五味ごみの一ひとつ。; つらい。苦くるしい。むごい。; 罪つみ。; 十干じっかんの八番はちばん目め。かのと。五行ごぎょうでは金きん。方位ほういでは西にし。; からし。香辛料こうしんりょうの一ひとつ。; からくも。かろうじで。やっと。	常 3級
辱	辰	ジョク [外] ニク	はずかし.める [外] かたじけな.い・はじ・はずかし.め	はじをかかせる。はずかしめる。名誉めいよを傷きずつける。; かたじけない。ありがたい。	常 3級
込	辵		こ.む・こ.める	こむ。入はいりこむ。集あつまる。; こめる。つめる。とじこめる。; 細密さいみつ。複雑ふくざつ。	常 4級
迎	辵	ゲイ [外] ギョウ・ゴウ	むか.える	むかえる。もてなす。来くるものを待まち受うける。出で迎むかえる。; 相手あいての気持きもちに合あわせる。人ひとの気きに入いるようにする。; むかえにいく。むかえに行いって連つれて来くる。	常 4級
迫	辵	ハク	せま.る [外] せ.る	せまる。せる。近ちかづく。せばまる。; 追おい詰つめる。おしつける。強制きょうせいする。; さしせまる。ゆきづまる。せっぱつまる。	常 4級
逃	辵	トウ	に.がす・に.げる・のが.す・のが.れる	逃にげる。逃のがれる。立たち去さる。; にがす。のがす。; まじろぐ。瞳ひとみを動うごかす。	常 4級
透	辵	トウ	す.かす・す.く・す.ける [外] とお.る	とおる。とおす。; すける。すかす。すきとおる。; 跳とぶ。はねる。	常 4級
途	辵	ト [外] ズ	[外] みち	みちすじ。みちのり。みち。道路どうろ。	常 4級
逮	辵	タイ [外] テイ	[外] およ.ぶ・とら.える	およぶ。とどく。追おいつく。; とらえる。つかまえる。; 「逮逮ていてい（ていてい）」は、おだやかなさま。やすらかなさま。	常 3級
遂	辵	スイ [外] ズイ	と.げる [外] おお.せる・つい.に	とげる。なしとげる。やりおえる。; 育そだつ。成長せいちょうする。; ついに。はては。かくて。そのまま。; かなう。; したがう。	常 3級
遅	辵	チ	おく.らす・おく.れる・おそ.い	おくらす。おそくする。また、おくれる。おそくなる。; おそい。のろい。ゆっくりと。; 待まつ。待まち受うける。待まち望のぞむ。; すなわち。そこで。	常 4級
遇	辵	グウ [外] グ	[外] あ.う・たまたま・もてな.す	あう。出会であう。思おもいがけなく出会であう。; 時世じせいに合あう。; 当あたる。敵対てきたいする。; もてなす。もてなし。接待せったいする。; たまたま。思おもいがけず。ふと。; おり。機会きかい。	常 3級
違	辵	イ	ちが.う・ちが.える [外] か.い・さ.る・たが.う・たが.える・よこしま	ちがう。たがう。そむく。たがえる。; 去さる。離はなれる。遠とおざかる。逃にげる。立たち去さる。; よこしま。; あやまち。過失かしつ。	常 4級
遣	辵	ケン	つか.う・つか.わす [外] や.る	やる。つかわす。行いかせる。さしむける。; おう。追おい払はらう。はなしてやる。; つかい。使者ししゃ。; おくりもの。; 使役しえきを表あらわす助詞じょし。; つかう。使用しようする。; つかわす。与あたえる。してやる。	常 4級
遭	辵	ソウ	あ.う	あう。めぐりあう。出でくわす。; めぐる。かこむ。周囲しゅうい。; たび。回かい。度数どすうを表あらわす。; 受身うけみをあらわす助字じょじ。	常 3級
遵	辵	ジュン [外] シュン	[外] したが.う	したがう。のっとる。よりそっていく。; ひきいる。; ならう。おこなう。	常 3級
避	辵	ヒ	さ.ける [外] よ.ける	さける。よける。のがれる。	常 4級
邦	邑	ホウ	[外] くに	国くに。大国たいこく。みやこ。天下てんか。; くにする。封ふうずる。; 日本にほんの国くにの。わが国くにの。	常 3級
邪	邑	ジャ [外] シャ・ヤ	[外] よこしま	よこしま。正ただしくない。ねじまがる。; いつわる。あざむく。; や。か。疑問ぎもんをあらわす助字じょじ。	常 3級
郊	邑	コウ		都みやこのはずれ。町まちはずれ。; まつり。まつる。; いなか。; はら。のら。田野でんや。	常 3級
郎	邑	ロウ	[外] おとこ	おとこ。男子だんし。夫おっと。息子むすこ。若わかい男性だんせいをいうことば。; 古代こだい中国ちゅうごくで用もちいられた官名かんめい。; 春秋しゅんじゅう時代じだいの魯ろの地名ちめい。; 男子だんしの名前なまえにつける。	常 4級
郭	邑	カク	[外] くるわ	くるわ。そとぐるわ。都市としや城しろの周まわりを囲かこむ壁かべ。; ものの外回そとまわり。例れい：輪郭りんかく; くるわ。色里いろざと。遊里ゆうり。	常 3級
酔	酉	スイ	よ.う	よう。酒さけによう。; ものごとに心こころをうばわれる。夢中むちゅうになる。; よい。酒酔さけよい。; よう。バスや船ふねなどの乗のり物もので気分きぶんが悪わるくなる。	常 3級
酵	酉	コウ	[外] こうじ・もと	酒さけをつくるときのもと。こうじ。こうじかび。; 酒さけがかもされてあわ立だつ。; さけかす。	常 3級
釈	釆	シャク [外] セキ	[外] お.く・と.かす・と.く・ゆる.す	とく。ときあかす。; 言いい訳わけをする。; 衣服いふくをぬぐ。ときはなつ。; 理解りかいする。; とける。消きえてなくなる。; とかす。うすくする。うすめる。; 捨すてる。放はなつ。; おく。おいておく。そのままにしておく。	常 4級
鈍	金	ドン [外] トン	にぶ.い・にぶ.る [外] なま.る・にび・のろ.い	にぶい。刃物はものなどの切きれ味あじが悪わるい。; にぶい。のろい。のろま。; にぶる。にぶくなる。にぶらせる。; にび。にび色いろ。濃こい灰色はいいろ。	常 4級
鉛	金	エン	なまり [外] おしろい	なまり。金属きんぞく元素げんその一ひとつ。; おしろい。なまりを原料げんりょうとした顔料がんりょう。	常 4級
鋭	金	エイ	するど.い [外] はや.い	するどい。先さきがとがっている。; するどい。はやい。動うごきがすばやい。; するどい。かしこい。頭あたまがよい。; するどい武器ぶき。また、強つよい軍隊ぐんたい。	常 4級
鋳	金	チュウ [外] シュ	い.る	いる。熔と（と）かした金属きんぞくを型かたに流ながし込こみ、器物きぶつをつくる。	常 3級
錠	金	ジョウ [外] テイ		たかつき。食物しょくもつを盛もって供そなえるための脚あしのついた祭器さいき。; 金きんや銀ぎんなどの金属きんぞくを一定いっていの形かたちに固かためたもの。昔むかし、通貨つうかとして用もちいられた。; 薬くすりを一定いっていの形かたちに固かためたもの。; じょう。戸締とじまりに用もちいる金具かなぐ。; 小粒こつぶの薬くすり。また、それを数かぞえることば。	常 3級
錬	金	レン	[外] ね.る	ねる。鉱石こうせきを熱ねっして不純物ふじゅんぶつを取とり除のぞく。質しつを高たかめる。＝煉; ねる。薬くすりをねり合あわせる。＝煉; ねる。ねりあげる。ねりきたえる。	常 3級
錯	金	サク [外] ソ・シャク	[外] あやま.る・お.く・ま.じる	まじる。まじわる。入いりまじる。入いり乱みだれる。; あやまる。間違まちがえる。; たがう。そむく。; やすり。やすりでみがく。; めっきする。金属きんぞくをうすくしたものを上うえから塗ぬる。; おく。すえる。また、はからう。＝措; きめが粗あらい。	常 3級
鍛	金	タン	きた.える	きたえる。金属きんぞくをたたいて質しつを高たかめる。; きたえる。技術ぎじゅつの質しつを高たかめる。; きたえる。からだや心こころを強つよくする。	常 3級
鎖	金	サ	くさり [外] さ.す・とざ.す	くさり。金属きんぞくの輪わをつなぎ合あわせたもの。; つなぐ。つながる。また、つないだもの。; とざす。さす。とじる。しめる。; かぎ。戸締とじまりするためのかぎ。錠前じょうまえ。	常 4級
鎮	金	チン [外] テン	しず.まる・しず.める [外] おさ.え	しずめる。しっかりとおさえる。おさえつける。; しずめる。やすめる。しずめおさえる。やすらかにする。; おさえ。おもし。上うえからおさえるためにおく重おもみのあるもの。; おさえ。重要じゅうようなもの。中心ちゅうしん的てきなもの。; まち。大おおきなまち。; つねに。ずっと。いつまでも。; うずめる。ふさぐ。＝填	常 3級
鐘	金	ショウ [外] シュ	かね	かね。青銅せいどうでつくった打楽器だがっき。; かね。つりがね。つるされた大おおきなかね。; かね。時刻じこくを知しらせるかね。	常 3級
鑑	金	カン	かんが.みる [外] かがみ	かがみ。光ひかりの反射はんしゃを利用りようして人ひとの顔かおや姿すがたをうつす道具どうぐ。; かがみ。手本てほん。模範もはん。; かんがみる。手本てほんと照てらし合あわせてよく考かんがえる。見分みわける。; 水みずを入いれる大おおきな器うつわ。大おおきな盆ぼん。	常 4級
閲	門	エツ	[外] けみ.する・へ.る	けみする。よく見みて調しらべる。確たしかめる。; けみする。へる。経過けいかする。経験けいけんする。; いれる。うけいれる。許容きょようする。; 功績こうせきをしるして門もんの右側みぎがわに立たてる柱はしら。	常 3級
闘	門	トウ	たたか.う [外] たたか.い	たたかう。切きり合あいや撃うち合あいをする。; たたかう。優劣ゆうれつをきそう。; たたかい。あらそい。いくさ。けんか。	常 4級
阻	阜	ソ	はば.む [外] けわ.しい・へだ.たる	けわしい。山やまや道みちなどが険けわしい。; はばむ。さまたげる。邪魔じゃまをする。; へだたる。へだてる。さえぎる。; なやむ。なやみ苦くるしむ。; よる。たよる。たのみにする。	常 3級
陣	阜	ジン [外] チン	[外] じんだて	じんだて。戦闘せんとうの備そなえ。軍隊ぐんたいの配置はいち。; いくさ。戦たたかい。戦闘せんとう。; ひとしきり。一時的いちじてきに盛さかんなさま。	常 4級
陪	阜	バイ	[外] したが.う	ます。かさねる。くわえる。そえる。; したがう。つきそう。おともする。; またげらい。臣下しんかの臣しん。	常 3級
陰	阜	イン [外] オン・アン	かげ・かげ.る [外] くも.る・くら.い・ひそ.か	かげ。日ひの当あたらない暗くらいところ。; くらい。うすぐらい。; くもる。かげる。暗くらくなる。; 山やまの北側きたがわ。川かわの南側みなみがわ。; ひそか。かげにかくれた。; ひそかに。こっそりと。; おおう。かくす。おおいかくす。; 消極しょうきょく的てきなもの。静的せいてきなもの。; 喪もに服ふくするための小屋こや。	常 4級
陳	阜	チン [外] ジン	[外] つら.ねる・の.べる・ひ.ねる・ふる.い	つらねる。ならべる。しきならべる。; のべる。申もうしのべる。言いいのべる。; ふるい。ふるびた。; 国名こくめい。周代しゅうだいの国くにの名な。; 王朝おうちょう名めい。南朝なんちょうのひとつ。; 戦闘せんとうの備そなえ。軍隊ぐんたいの配置はいち。＝陣	常 3級
陵	阜	リョウ	みささぎ [外] おか・しの.ぐ	おか。大おおきなおか。; みささぎ。天子てんしの墓はか。; しのぐ。のりこえる。超越ちょうえつする。＝凌; しのぐ。おかす。おしのける。＝凌	常 3級
陶	阜	トウ [外] ヨウ	[外] すえ	すえ。すえもの。やきもの。; やきものをつくる。やきものを焼やく。また、その人ひと。; みちびく。教化きょうかする。; よろこぶ。たのしむ。心地ここちよい。; うれえる。心こころをふさぐ。; くつろぐ。やわらぎ楽たのしむ。; 「皐陶こうよう」は、伝説でんせつ上じょうの人物じんぶつの名な。舜しゅんの臣しん。	常 3級
隆	阜	リュウ	[外] さか.ん・たか.い	たかい。高たかく盛もり上あがっている。; さかん。盛大せいだい。勢いきおいがある。; たっとい。身分みぶんや位くらいが高たかい。	常 3級
随	阜	ズイ	[外] したが.う・まにま.に・まま	したがう。ついていく。よりそう。; したがう。成なり行ゆきにまかせる。; 易えき（エキ）の六十四卦ろくじゅうしけの一ひとつ。; まま。そのまま。あるがまま。思おもいどおり。; まにまに。成なり行ゆきにまかせて。～につれて。	常 3級
隔	阜	カク	へだ.たる・へだ.てる	へだてる。へだたる。しきる。さえぎる。; へだたり。へだて。しきり。	常 3級
隠	阜	イン [外] オン	かく.す・かく.れる	かくす。おおいかくす。見みえないようにする。知しられないようにする。; かくれる。ひそむ。身みをかくす。; いたむ。あわれむ。心配しんぱいする。; よる。よりかかる。もたれる。	常 4級
隣	阜	リン	となり・とな.る	となり。接せっしている。最もっとも近ちかい。; となる。となりあう。接せっする。近ちかづく。; 周代しゅうだいの行政ぎょうせい区画くかく。五戸ごこの集あつまり。	常 4級
隷	隶	レイ	[外] したが.う・しもべ	したがう。つく。つきしたがう。; しもべ。召めし使つかい。また、下級かきゅうの役人やくにん。; 書体しょたいの一ひとつ。隷書れいしょ。	常 4級
隻	隹	セキ	[外] ひと.つ	ひとつ。ただひとつ。また、わずか。少すこし。; 一羽いちわの鳥とり。鳥とり一羽いちわ。; 二ふたつで一組ひとくみのものの片方かたほう。片割かたわれ。; 船ふね・車くるま・禽獣きんじゅうなどを数かぞえることば。	常 3級
雄	隹	ユウ	お・おす [外] おん・まさ.る	お。おす。動物どうぶつのおす。植物しょくぶつのおす。; まさる。すぐれる。すぐれた人ひと。; つよい。いさましい。力ちから強づよい。; さかん。勢いきおいがある。	常 4級
雅	隹	ガ [外] ア	[外] つね・みやび・みやび.やか	みやびやか。みやび。上品じょうひんなさま。; ただしい。よい。きちんとしている。; つね。もと。もとより。もともと。; 「詩経しきょう」の六義りくぎの一ひとつ。; からす。カラス科かの鳥とり。＝鴉	常 4級
雇	隹	コ	やと.う	やとう。賃金ちんぎんを払はらって人ひとを使つかう。	常 3級
雌	隹	シ	め・めす [外] めん	め。めす。動物どうぶつのめす。植物しょくぶつのめす。; よわい。弱々よわよわしい。力ちからのない。	常 4級
離	隹	リ [外] レイ	はな.す・はな.れる [外] かか.る・か.る・つ.く・なら.ぶ	はなす。はなれる。わかれる。; かかる。ひっかかる。; ならぶ。ならびつらなる。; 易えき（エキ）の八卦はっけの一ひとつ。方位ほういでは南みなみ。; 易えき（エキ）の六十四卦ろくじゅうしけの一ひとつ。; つく。くっつく。＝麗	常 4級
零	雨	レイ	[外] あま.り・お.ちる・こぼ.れる・ゼロ・ふ.る	ふる。雨あめが音おとを立たてずに静しずかにふる。; おちる。したたりおちる。; おちる。おちぶれる。しおれる。枯かれる。; わずか。小ちいさい。少すくない。; レイ。ゼロ。０。正せいでも負ふでもない数かず。; こぼれる。あふれ出でる。漏もれ出でる。	常 3級
雷	雨	ライ	かみなり [外] いかずち	かみなり。いかずち。空中くうちゅうの放電ほうでんによって、光ひかりと音おとを発生はっせいする現象げんしょう。	常 4級
需	雨	ジュ	[外] もと.める	もとめる。もとめ。必要ひつようとする。不足ふそくしているものを要求ようきゅうする。; ためらう。進すすまない。決心けっしんがつかない。; 易えき（エキ）の六十四卦ろくじゅうしけの一ひとつ。	常 4級
震	雨	シン	ふる.う・ふる.える	ふるう。ふるえる。ゆれうごく。; ふるえおののく。おどろきおそれる。; いかずち。はげしい雷かみなり。; 易えき（エキ）の八卦はっけの一ひとつ。方位ほういでは東ひがし。; 易えき（エキ）の六十四卦ろくじゅうしけの一ひとつ。	常 4級
霊	雨	レイ・リョウ	たま [外] たましい・よ.い	たま。たましい。死者ししゃのたましい。; 神秘しんぴな力ちから。不思議ふしぎな力ちから。; みこ。かんなぎ。; よい。かしこい。すぐれている。	常 3級
霧	雨	ム [外] ブ	きり	きり。空気くうき中ちゅうに浮うかぶ細こまかい水滴すいてき。; 霧きりのようなもの。ぼやけている、暗くらい、細こまかい、散ちる、消きえるなどのたとえ。	常 4級
露	雨	ロ・ロウ	つゆ [外] あらわ・あらわ.す・あらわ.れる	つゆ。しずく。水滴すいてき。; あらわす。あらわれる。むきだしにする。; あらわす。あらわれる。表おもてに出だす。; つゆ。わずか。少すこし。少すこしも。; 国名こくめい「露西亜ろしあ（ロシア）」の略りゃく。	常 4級
響	音	キョウ	ひび.く [外] どよ.めく	ひびき。震ふるえひびく音おと。広ひろがり伝つたわる音おと。; ひびく。どよめく。音おとがひびいて伝つたわる。	常 4級
項	頁	コウ	[外] うなじ	うなじ。首くびすじ。首くびの後うしろ部分ぶぶん。; ことがら。一ひとつ一ひとつの事柄ことがら。物事ものごとを細こまかく分類ぶんるいしたもの。; 数式すうしきや数列すうれつを組くみ立たてる要素ようそ。	常 4級
頼	頁	ライ	たの.む・たの.もしい・たよ.る [外] たよ.り	たよる。たのむ。たのみにする。; たより。たのみにする人ひとや物もの。; もうけ。もうける。利益りえき。利益りえきを得える。; さいわいに。おかげで。; たのむ。願ねがう。請こう。求もとめる。; たのもしい。たよりになる。	常 4級
顧	頁	コ	かえり.みる	かえりみる。ふりかえって見みまわす。; かえりみる。見みまわす。気きを配くばる。; かえりみる。過去かこをふりかえる。反省はんせいする。; かえりみる。目めをかける。かわいがる。; かえって。反対はんたいに。	常 3級
飽	食	ホウ	あ.かす・あ.きる	あきる。食たべあきる。あきるほど食たべる。; あきる。満みち足たりる。いっぱいになる。; あかす。あかせる。満足まんぞくさせる。; あくまで。あきるまで。満足まんぞくするまで。	常 3級
飾	食	ショク	かざ.る [外] かざ.り	かざる。手てを加くわえて美うつくしくみせる。; かざり。美うつくしくみせるためのもの。	常 4級
餓	食	ガ	[外] う.え・う.える	うえる。うえ。食物しょくもつが不足ふそくして死しにそうになる。からだがやせ細ほそる。	常 3級
駆	馬	ク	か.ける・か.る [外] お.う	かける。走はしる。馬うまに乗のって走はしる。; かる。馬うまにむちを打うって走はしらせる。; かる。おう。追おい立たてる。; せまる。しいる。強要きょうようする。	常 4級
駐	馬	チュウ [外] チュ	[外] とど.まる	とどまる。一定いっていの場所ばしょにとどまる。; とどめる。ひきとめる。とめておく。	常 3級
騎	馬	キ	[外] の.る	のる。馬うまにのる。馬うまにまたがる。転てんじて、物ものにまたがる。; 乗馬じょうば。乗用じょうようの馬うま。; 馬うまに乗のった兵へい。また、それを数かぞえることば。	常 3級
騒	馬	ソウ	さわ.ぐ [外] うれ.い・ざわ.つく・ぞめ.く	さわぐ。さわがしい。さわがす。; うれい。うれえる。思おもい悩なやむ。心配しんぱいする。; 中国ちゅうごくの韻文いんぶんにおける文体ぶんたいのひとつ。; ぞめく。浮うかれてさわぐ。	常 4級
驚	馬	キョウ	おどろ.かす・おどろ.く	おどろく。びっくりする。おびえる。; おどろかす。びっくりさせる。; はやい。激はげしくはやい。	常 4級
髄	骨	ズイ		骨ほねの中心ちゅうしんにある柔やわらかい組織そしき。; 物事ものごとの中心ちゅうしん。本質ほんしつ。要点ようてん。	常 3級
髪	髟	ハツ [外] ホツ	かみ	かみ。髪かみの毛け。頭あたまの毛け。; ごくわずか。わずかな量りょうのたとえ。; 長ながさの単位たんい。一寸いっすんの百分ひゃくぶんの一いち。	常 4級
鬼	鬼	キ	おに	おに。死者ししゃのたましい。亡霊ぼうれい。霊魂れいこん。; おに。もののけ。化ばけ物もの。妖怪ようかい。; おに。計はかり知しれない力ちからを持もつもの。不思議ふしぎな力ちからを持もつもの。; すぐれている。人間にんげんわざをこえている。; おに。想像上そうぞうじょうの生物いきもの。人ひとの姿すがたをして、二本にほんの角つのがある。; おに。むごい。残酷ざんこく。; おに。勇いさましい。強つよい。; おに。大おおきい。桁外けたはずれに大おおきい。	常 4級
魂	鬼	コン	たましい [外] たま	たましい。たま。体からだの中なかに宿やどり、精神せいしんをつかさどる精気せいき。「魂こん」は陽よう、「魄はく」は陰いんの精気せいき。「魂こん」は精神せいしん、「魄はく」は肉体にくたいをつかさどるもの。生いきている人ひとにはこの二ふたつが宿やどるとされる。; こころ。思おもい。気持きもち。精神せいしん。	常 3級
魅	鬼	ミ [外] ビ	[外] すだま・もののけ	すだま。もののけ。化ばけ物もの。妖怪ようかい。; みいる。人ひとの心こころをひきつけて迷まよわせる。	常 3級
魔	鬼	マ [外] バ		人ひとの心こころをまどわすもの。人ひとをまどわして害がいを与あたえるもの。; 何なにかに熱中ねっちゅうして本質ほんしつを見失みうしなった者もの。また、その原因げんいんとなるもの。; 怪あやしい術じゅつ。不思議ふしぎな術じゅつ。; 梵語ぼんごの「魔羅まら」を略りゃくしたもの。仏道ぶつどう修行しゅぎょうの妨さまたげをするもの。	常 3級
鮮	魚	セン	あざ.やか [外] あたら.しい・すく.ない	さかな。生いきている魚さかな。生魚せいぎょ。; 魚さかなのなます。; あたらしい。生いき生いきとしている。; あざやか。はっきりしている。明あきらか。; よい。美うつくしい。みめよい。あでやか。; すくない。まれである。	常 4級
鯨	魚	ゲイ [外] ケイ	くじら	くじら。クジラ目もくの大型おおがたの哺乳ほにゅう動物どうぶつ。; おくじら。くじらの雄おす。雌めすを「鯢」という。	常 3級
鶏	鳥	ケイ	にわとり [外] とり	にわとり。とり。キジ科かの鳥とり。家禽かきん。	常 3級
